enemy,form,kind,action,direction,frame,path,width,height,pivot_x,pivot_y,mirrored
b01_watcher,shadow,body,attack_release,front,4,enemies/b01_watcher/shadow/attack_release/front_04.png,448,448,224,392,false
b01_watcher,shadow,body,attack_release,right,1,enemies/b01_watcher/shadow/attack_release/right_01.png,448,448,224,392,false
b01_watcher,shadow,body,attack_release,left,1,enemies/b01_watcher/shadow/attack_release/left_01.png,448,448,224,392,true
b01_watcher,shadow,body,attack_release,right,2,enemies/b01_watcher/shadow/attack_release/right_02.png,448,448,224,392,false
b01_watcher,shadow,body,attack_release,left,2,enemies/b01_watcher/shadow/attack_release/left_02.png,448,448,224,392,true
b01_watcher,shadow,body,attack_release,right,3,enemies/b01_watcher/shadow/attack_release/right_03.png,448,448,224,392,false
b01_watcher,shadow,body,attack_release,left,3,enemies/b01_watcher/shadow/attack_release/left_03.png,448,448,224,392,true
b01_watcher,shadow,body,attack_release,right,4,enemies/b01_watcher/shadow/attack_release/right_04.png,448,448,224,392,false
b01_watcher,shadow,body,attack_release,left,4,enemies/b01_watcher/shadow/attack_release/left_04.png,448,448,224,392,true
b01_watcher,shadow,body,attack_release,back,1,enemies/b01_watcher/shadow/attack_release/back_01.png,448,448,224,392,false
b01_watcher,shadow,body,attack_release,back,2,enemies/b01_watcher/shadow/attack_release/back_02.png,448,448,224,392,false
b01_watcher,shadow,body,attack_release,back,3,enemies/b01_watcher/shadow/attack_release/back_03.png,448,448,224,392,false
b01_watcher,shadow,body,attack_release,back,4,enemies/b01_watcher/shadow/attack_release/back_04.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,front,1,enemies/b01_watcher/shadow/attack_recovery/front_01.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,front,2,enemies/b01_watcher/shadow/attack_recovery/front_02.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,front,3,enemies/b01_watcher/shadow/attack_recovery/front_03.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,front,4,enemies/b01_watcher/shadow/attack_recovery/front_04.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,right,1,enemies/b01_watcher/shadow/attack_recovery/right_01.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,left,1,enemies/b01_watcher/shadow/attack_recovery/left_01.png,448,448,224,392,true
b01_watcher,shadow,body,attack_recovery,right,2,enemies/b01_watcher/shadow/attack_recovery/right_02.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,left,2,enemies/b01_watcher/shadow/attack_recovery/left_02.png,448,448,224,392,true
b01_watcher,shadow,body,attack_recovery,right,3,enemies/b01_watcher/shadow/attack_recovery/right_03.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,left,3,enemies/b01_watcher/shadow/attack_recovery/left_03.png,448,448,224,392,true
b01_watcher,shadow,body,attack_recovery,right,4,enemies/b01_watcher/shadow/attack_recovery/right_04.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,left,4,enemies/b01_watcher/shadow/attack_recovery/left_04.png,448,448,224,392,true
b01_watcher,shadow,body,attack_recovery,back,1,enemies/b01_watcher/shadow/attack_recovery/back_01.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,back,2,enemies/b01_watcher/shadow/attack_recovery/back_02.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,back,3,enemies/b01_watcher/shadow/attack_recovery/back_03.png,448,448,224,392,false
b01_watcher,shadow,body,attack_recovery,back,4,enemies/b01_watcher/shadow/attack_recovery/back_04.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,front,1,enemies/b01_watcher/shadow/hurt/front_01.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,front,2,enemies/b01_watcher/shadow/hurt/front_02.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,front,3,enemies/b01_watcher/shadow/hurt/front_03.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,front,4,enemies/b01_watcher/shadow/hurt/front_04.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,right,1,enemies/b01_watcher/shadow/hurt/right_01.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,left,1,enemies/b01_watcher/shadow/hurt/left_01.png,448,448,224,392,true
b01_watcher,shadow,body,hurt,right,2,enemies/b01_watcher/shadow/hurt/right_02.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,left,2,enemies/b01_watcher/shadow/hurt/left_02.png,448,448,224,392,true
b01_watcher,shadow,body,hurt,right,3,enemies/b01_watcher/shadow/hurt/right_03.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,left,3,enemies/b01_watcher/shadow/hurt/left_03.png,448,448,224,392,true
b01_watcher,shadow,body,hurt,right,4,enemies/b01_watcher/shadow/hurt/right_04.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,left,4,enemies/b01_watcher/shadow/hurt/left_04.png,448,448,224,392,true
b01_watcher,shadow,body,hurt,back,1,enemies/b01_watcher/shadow/hurt/back_01.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,back,2,enemies/b01_watcher/shadow/hurt/back_02.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,back,3,enemies/b01_watcher/shadow/hurt/back_03.png,448,448,224,392,false
b01_watcher,shadow,body,hurt,back,4,enemies/b01_watcher/shadow/hurt/back_04.png,448,448,224,392,false
b01_watcher,shadow,body,death,front,1,enemies/b01_watcher/shadow/death/front_01.png,448,448,224,392,false
b01_watcher,shadow,body,death,front,2,enemies/b01_watcher/shadow/death/front_02.png,448,448,224,392,false
b01_watcher,shadow,body,death,front,3,enemies/b01_watcher/shadow/death/front_03.png,448,448,224,392,false
b01_watcher,shadow,body,death,front,4,enemies/b01_watcher/shadow/death/front_04.png,448,448,224,392,false
b01_watcher,shadow,body,death,right,1,enemies/b01_watcher/shadow/death/right_01.png,448,448,224,392,false
b01_watcher,shadow,body,death,left,1,enemies/b01_watcher/shadow/death/left_01.png,448,448,224,392,true
b01_watcher,shadow,body,death,right,2,enemies/b01_watcher/shadow/death/right_02.png,448,448,224,392,false
b01_watcher,shadow,body,death,left,2,enemies/b01_watcher/shadow/death/left_02.png,448,448,224,392,true
b01_watcher,shadow,body,death,right,3,enemies/b01_watcher/shadow/death/right_03.png,448,448,224,392,false
b01_watcher,shadow,body,death,left,3,enemies/b01_watcher/shadow/death/left_03.png,448,448,224,392,true
b01_watcher,shadow,body,death,right,4,enemies/b01_watcher/shadow/death/right_04.png,448,448,224,392,false
b01_watcher,shadow,body,death,left,4,enemies/b01_watcher/shadow/death/left_04.png,448,448,224,392,true
b01_watcher,shadow,body,death,back,1,enemies/b01_watcher/shadow/death/back_01.png,448,448,224,392,false
b01_watcher,shadow,body,death,back,2,enemies/b01_watcher/shadow/death/back_02.png,448,448,224,392,false
b01_watcher,shadow,body,death,back,3,enemies/b01_watcher/shadow/death/back_03.png,448,448,224,392,false
b01_watcher,shadow,body,death,back,4,enemies/b01_watcher/shadow/death/back_04.png,448,448,224,392,false
n01_lantern,light,effect,charge,right,1,effects/n01_lantern/light/charge/right_01.png,256,256,128,128,false
n01_lantern,light,effect,charge,right,2,effects/n01_lantern/light/charge/right_02.png,256,256,128,128,false
n01_lantern,light,effect,charge,right,3,effects/n01_lantern/light/charge/right_03.png,256,256,128,128,false
n01_lantern,light,effect,charge,right,4,effects/n01_lantern/light/charge/right_04.png,256,256,128,128,false
n01_lantern,light,effect,seeker_orb,right,1,effects/n01_lantern/light/seeker_orb/right_01.png,256,256,128,128,false
n01_lantern,light,effect,seeker_orb,right,2,effects/n01_lantern/light/seeker_orb/right_02.png,256,256,128,128,false
n01_lantern,light,effect,seeker_orb,right,3,effects/n01_lantern/light/seeker_orb/right_03.png,256,256,128,128,false
n01_lantern,light,effect,seeker_orb,right,4,effects/n01_lantern/light/seeker_orb/right_04.png,256,256,128,128,false
n01_lantern,light,effect,orb_impact,right,1,effects/n01_lantern/light/orb_impact/right_01.png,256,256,128,128,false
n01_lantern,light,effect,orb_impact,right,2,effects/n01_lantern/light/orb_impact/right_02.png,256,256,128,128,false
n01_lantern,light,effect,orb_impact,right,3,effects/n01_lantern/light/orb_impact/right_03.png,256,256,128,128,false
n01_lantern,light,effect,orb_impact,right,4,effects/n01_lantern/light/orb_impact/right_04.png,256,256,128,128,false
n01_lantern,light,effect,orb_dissolve,right,1,effects/n01_lantern/light/orb_dissolve/right_01.png,256,256,128,128,false
n01_lantern,light,effect,orb_dissolve,right,2,effects/n01_lantern/light/orb_dissolve/right_02.png,256,256,128,128,false
n01_lantern,light,effect,orb_dissolve,right,3,effects/n01_lantern/light/orb_dissolve/right_03.png,256,256,128,128,false
n01_lantern,light,effect,orb_dissolve,right,4,effects/n01_lantern/light/orb_dissolve/right_04.png,256,256,128,128,false
n01_lantern,shadow,effect,charge,right,1,effects/n01_lantern/shadow/charge/right_01.png,256,256,128,128,false
n01_lantern,shadow,effect,charge,right,2,effects/n01_lantern/shadow/charge/right_02.png,256,256,128,128,false
n01_lantern,shadow,effect,charge,right,3,effects/n01_lantern/shadow/charge/right_03.png,256,256,128,128,false
n01_lantern,shadow,effect,charge,right,4,effects/n01_lantern/shadow/charge/right_04.png,256,256,128,128,false
n01_lantern,shadow,effect,dusk_needle,right,1,effects/n01_lantern/shadow/dusk_needle/right_01.png,256,256,128,128,false
n01_lantern,shadow,effect,dusk_needle,right,2,effects/n01_lantern/shadow/dusk_needle/right_02.png,256,256,128,128,false
n01_lantern,shadow,effect,dusk_needle,right,3,effects/n01_lantern/shadow/dusk_needle/right_03.png,256,256,128,128,false
n01_lantern,shadow,effect,dusk_needle,right,4,effects/n01_lantern/shadow/dusk_needle/right_04.png,256,256,128,128,false
n01_lantern,shadow,effect,needle_impact,right,1,effects/n01_lantern/shadow/needle_impact/right_01.png,256,256,128,128,false
n01_lantern,shadow,effect,needle_impact,right,2,effects/n01_lantern/shadow/needle_impact/right_02.png,256,256,128,128,false
n01_lantern,shadow,effect,needle_impact,right,3,effects/n01_lantern/shadow/needle_impact/right_03.png,256,256,128,128,false
n01_lantern,shadow,effect,needle_impact,right,4,effects/n01_lantern/shadow/needle_impact/right_04.png,256,256,128,128,false
n01_lantern,shadow,effect,needle_dissolve,right,1,effects/n01_lantern/shadow/needle_dissolve/right_01.png,256,256,128,128,false
n01_lantern,shadow,effect,needle_dissolve,right,2,effects/n01_lantern/shadow/needle_dissolve/right_02.png,256,256,128,128,false
n01_lantern,shadow,effect,needle_dissolve,right,3,effects/n01_lantern/shadow/needle_dissolve/right_03.png,256,256,128,128,false
n01_lantern,shadow,effect,needle_dissolve,right,4,effects/n01_lantern/shadow/needle_dissolve/right_04.png,256,256,128,128,false
n02_wolf,light,effect,bite_flash,right,1,effects/n02_wolf/light/bite_flash/right_01.png,256,256,128,128,false
n02_wolf,light,effect,bite_flash,right,2,effects/n02_wolf/light/bite_flash/right_02.png,256,256,128,128,false
n02_wolf,light,effect,bite_flash,right,3,effects/n02_wolf/light/bite_flash/right_03.png,256,256,128,128,false
n02_wolf,light,effect,bite_flash,right,4,effects/n02_wolf/light/bite_flash/right_04.png,256,256,128,128,false
n02_wolf,light,effect,dash_dust,right,1,effects/n02_wolf/light/dash_dust/right_01.png,256,256,128,128,false
n02_wolf,light,effect,dash_dust,right,2,effects/n02_wolf/light/dash_dust/right_02.png,256,256,128,128,false
n02_wolf,light,effect,dash_dust,right,3,effects/n02_wolf/light/dash_dust/right_03.png,256,256,128,128,false
n02_wolf,light,effect,dash_dust,right,4,effects/n02_wolf/light/dash_dust/right_04.png,256,256,128,128,false
n02_wolf,light,effect,bite_impact,right,1,effects/n02_wolf/light/bite_impact/right_01.png,256,256,128,128,false
n02_wolf,light,effect,bite_impact,right,2,effects/n02_wolf/light/bite_impact/right_02.png,256,256,128,128,false
n02_wolf,light,effect,bite_impact,right,3,effects/n02_wolf/light/bite_impact/right_03.png,256,256,128,128,false
n02_wolf,light,effect,bite_impact,right,4,effects/n02_wolf/light/bite_impact/right_04.png,256,256,128,128,false
n02_wolf,light,effect,dash_dissolve,right,1,effects/n02_wolf/light/dash_dissolve/right_01.png,256,256,128,128,false
n02_wolf,light,effect,dash_dissolve,right,2,effects/n02_wolf/light/dash_dissolve/right_02.png,256,256,128,128,false
n02_wolf,light,effect,dash_dissolve,right,3,effects/n02_wolf/light/dash_dissolve/right_03.png,256,256,128,128,false
n02_wolf,light,effect,dash_dissolve,right,4,effects/n02_wolf/light/dash_dissolve/right_04.png,256,256,128,128,false
n02_wolf,shadow,effect,bite_arc,right,1,effects/n02_wolf/shadow/bite_arc/right_01.png,256,256,128,128,false
n02_wolf,shadow,effect,bite_arc,right,2,effects/n02_wolf/shadow/bite_arc/right_02.png,256,256,128,128,false
n02_wolf,shadow,effect,bite_arc,right,3,effects/n02_wolf/shadow/bite_arc/right_03.png,256,256,128,128,false
n02_wolf,shadow,effect,bite_arc,right,4,effects/n02_wolf/shadow/bite_arc/right_04.png,256,256,128,128,false
n02_wolf,shadow,effect,shadow_trail,right,1,effects/n02_wolf/shadow/shadow_trail/right_01.png,256,256,128,128,false
n02_wolf,shadow,effect,shadow_trail,right,2,effects/n02_wolf/shadow/shadow_trail/right_02.png,256,256,128,128,false
n02_wolf,shadow,effect,shadow_trail,right,3,effects/n02_wolf/shadow/shadow_trail/right_03.png,256,256,128,128,false
n02_wolf,shadow,effect,shadow_trail,right,4,effects/n02_wolf/shadow/shadow_trail/right_04.png,256,256,128,128,false
n02_wolf,shadow,effect,bite_impact,right,1,effects/n02_wolf/shadow/bite_impact/right_01.png,256,256,128,128,false
n02_wolf,shadow,effect,bite_impact,right,2,effects/n02_wolf/shadow/bite_impact/right_02.png,256,256,128,128,false
n02_wolf,shadow,effect,bite_impact,right,3,effects/n02_wolf/shadow/bite_impact/right_03.png,256,256,128,128,false
n02_wolf,shadow,effect,bite_impact,right,4,effects/n02_wolf/shadow/bite_impact/right_04.png,256,256,128,128,false
n02_wolf,shadow,effect,trail_dissolve,right,1,effects/n02_wolf/shadow/trail_dissolve/right_01.png,256,256,128,128,false
n02_wolf,shadow,effect,trail_dissolve,right,2,effects/n02_wolf/shadow/trail_dissolve/right_02.png,256,256,128,128,false
n02_wolf,shadow,effect,trail_dissolve,right,3,effects/n02_wolf/shadow/trail_dissolve/right_03.png,256,256,128,128,false
n02_wolf,shadow,effect,trail_dissolve,right,4,effects/n02_wolf/shadow/trail_dissolve/right_04.png,256,256,128,128,false
n03_golem,light,effect,ground_crack,right,1,effects/n03_golem/light/ground_crack/right_01.png,256,256,128,128,false
n03_golem,light,effect,ground_crack,right,2,effects/n03_golem/light/ground_crack/right_02.png,256,256,128,128,false
n03_golem,light,effect,ground_crack,right,3,effects/n03_golem/light/ground_crack/right_03.png,256,256,128,128,false
n03_golem,light,effect,ground_crack,right,4,effects/n03_golem/light/ground_crack/right_04.png,256,256,128,128,false
n03_golem,light,effect,slam_sector,right,1,effects/n03_golem/light/slam_sector/right_01.png,256,256,128,128,false
n03_golem,light,effect,slam_sector,right,2,effects/n03_golem/light/slam_sector/right_02.png,256,256,128,128,false
n03_golem,light,effect,slam_sector,right,3,effects/n03_golem/light/slam_sector/right_03.png,256,256,128,128,false
n03_golem,light,effect,slam_sector,right,4,effects/n03_golem/light/slam_sector/right_04.png,256,256,128,128,false
n03_golem,light,effect,stone_burst,right,1,effects/n03_golem/light/stone_burst/right_01.png,256,256,128,128,false
n03_golem,light,effect,stone_burst,right,2,effects/n03_golem/light/stone_burst/right_02.png,256,256,128,128,false
n03_golem,light,effect,stone_burst,right,3,effects/n03_golem/light/stone_burst/right_03.png,256,256,128,128,false
n03_golem,light,effect,stone_burst,right,4,effects/n03_golem/light/stone_burst/right_04.png,256,256,128,128,false
n03_golem,light,effect,crack_dissolve,right,1,effects/n03_golem/light/crack_dissolve/right_01.png,256,256,128,128,false
n03_golem,light,effect,crack_dissolve,right,2,effects/n03_golem/light/crack_dissolve/right_02.png,256,256,128,128,false
n03_golem,light,effect,crack_dissolve,right,3,effects/n03_golem/light/crack_dissolve/right_03.png,256,256,128,128,false
n03_golem,light,effect,crack_dissolve,right,4,effects/n03_golem/light/crack_dissolve/right_04.png,256,256,128,128,false
n03_golem,shadow,effect,slam_sector,right,1,effects/n03_golem/shadow/slam_sector/right_01.png,256,256,128,128,false
n03_golem,shadow,effect,slam_sector,right,2,effects/n03_golem/shadow/slam_sector/right_02.png,256,256,128,128,false
n03_golem,shadow,effect,slam_sector,right,3,effects/n03_golem/shadow/slam_sector/right_03.png,256,256,128,128,false
n03_golem,shadow,effect,slam_sector,right,4,effects/n03_golem/shadow/slam_sector/right_04.png,256,256,128,128,false
n03_golem,shadow,effect,ground_crack,right,1,effects/n03_golem/shadow/ground_crack/right_01.png,256,256,128,128,false
n03_golem,shadow,effect,ground_crack,right,2,effects/n03_golem/shadow/ground_crack/right_02.png,256,256,128,128,false
